annee;audience;region;name;age;taille;couleur_cheveux;longueur_cheveux;couleur_yeux;couleur_peau;rang;laureat_culture_generale;est_tombee;image
2017;7,35;Martinique;Aurélie Joachim;18;178;Noirs;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/e/ec/Martinique_2016.jpg/revision/latest?cb=20161123220448&path-prefix=fr
2017;7,35;Mayotte;Naïma Madi Mahadali;19;175;Noirs;Courts;Noirs;Noire;;0;1;https://static.wikia.nocookie.net/miss/images/d/d3/Mayotte_2016.jpg/revision/latest?cb=20161123221625&path-prefix=fr
2017;7,35;Midi-Pyrénées;Virginie Guillin;23;178;Blonds;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/36/Midi-Pyr%C3%A9n%C3%A9es_2016.jpg/revision/latest?cb=20161123221710&path-prefix=fr
2017;7,35;Nord-Pas-de-Calais;Laurine Maricau;22;174;Chatains;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/a/a9/Nord-Pas-de-Calais_2016.jpg/revision/latest?cb=20161123221215&path-prefix=fr
2017;7,35;Normandie;Esther Houdement;20;183;Chatains;Mi-longs;Marrons;Blanche;12.0;0;0;https://static.wikia.nocookie.net/miss/images/1/1d/Normandie_2016.jpg/revision/latest?cb=20161123220910&path-prefix=fr
2017;7,35;Nouvelle-Calédonie;Andréa Lux;18;175;Blonds;Longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/8/84/Nouvelle-Cal%C3%A9donie_2016.jpg/revision/latest?cb=20161123220146&path-prefix=fr
2017;7,35;Pays de Loire;Carla Loones;21;178;Noirs;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/2/2d/Pays_de_Loire_2016.jpg/revision/latest?cb=20161123220601&path-prefix=fr
2017;7,35;Picardie;Myrtille Cauchefer;24;176;Bruns;Mi-longs;Marrons;Blanche;8.0;0;0;https://static.wikia.nocookie.net/miss/images/8/8d/Picardie_2016.jpg/revision/latest?cb=20161123221549&path-prefix=fr
2017;7,35;Poitou-Charentes;Magdalene Chollet;19;172;Chatains;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/f/f8/Poitou-Charentes_2016.jpg/revision/latest?cb=20161123221504&path-prefix=fr
2017;7,35;Provence;Noémie Mazella;22;179;Bruns;Courts;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/5/5c/Provence_2016.jpg/revision/latest?cb=20161123221830&path-prefix=fr
2017;7,35;Réunion;Ambre Nguyen;19;177;Bruns;Mi-longs;Marrons;Blanche;6.0;0;0;https://static.wikia.nocookie.net/miss/images/d/dd/R%C3%A9union_2016.jpg/revision/latest?cb=20161123215352&path-prefix=fr
2017;7,35;Rhône-Alpes;Camille Bernard;20;175;Chatains;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/b/bb/Rh%C3%B4ne-Alpes_2016.jpg/revision/latest?cb=20161123220405&path-prefix=fr
2017;7,35;Saint-Martin Saint-Barthélemy;Anaëlle Hyppolite;18;177;Noirs;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/6/66/Saint-Martin_Saint-Barth%C3%A9lemy_2016.jpg/revision/latest?cb=20161123215829&path-prefix=fr
2017;7,35;Tahiti;Vaea Ferrand;22;175;Bruns;Mi-longs;Bleus;Blanche;3.0;0;0;https://static.wikia.nocookie.net/miss/images/f/f3/Tahiti_2016.jpg/revision/latest?cb=20161123221754&path-prefix=fr
2018;7,4;Alsace;Joséphine Meisberger;20;171;Chatains;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/f/f4/Alsace_2017.jpg/revision/latest?cb=20171116195225&path-prefix=fr
2018;7,4;Aquitaine;Cassandra Jullia;18;173;Blonds;Longs;Bleus;Blanche;6.0;0;0;https://static.wikia.nocookie.net/miss/images/0/0b/Aquitaine_2017.jpg/revision/latest?cb=20171116194522&path-prefix=fr
2018;7,4;Auvergne;Marie-Anne Halbwachs;19;182;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/6d/Auvergne_2017.jpg/revision/latest?cb=20171116200436&path-prefix=fr
2018;7,4;Bourgogne;Mélanie Soarès;22;173;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/72/Bourgogne_2017.jpg/revision/latest?cb=20171116200505&path-prefix=fr
2018;7,4;Bretagne;Caroline Lemée;24;176;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/6f/Bretagne_2017.jpg/revision/latest?cb=20171116194347&path-prefix=fr
2018;7,4;Centre-Val-de-Loire;Marie Thorin;20;177;Blonds;Mi-longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/5/54/Centre-Val-de-Loire_2017.jpg/revision/latest?cb=20171116195559&path-prefix=fr
2018;7,4;Champagne-Ardenne;Safiatou Guinot;19;170;Bruns;Courts;Marrons;Noire;4.0;0;0;https://static.wikia.nocookie.net/miss/images/9/95/Champagne-Ardenne_2017.jpg/revision/latest?cb=20171116195913&path-prefix=fr
2018;7,4;Corse;Eva Colas;20;172;Chatains;Longs;Marrons;Blanche;2.0;1;0;https://static.wikia.nocookie.net/miss/images/f/fd/Corse_2017.jpg/revision/latest?cb=20171116194929&path-prefix=fr
2018;7,4;Côte d'Azur;Julia Sidi Atman;21;180;Chatains;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/1/13/C%C3%B4te_d%27Azur_2017.jpg/revision/latest?cb=20171116195307&path-prefix=fr
2018;7,4;Franche-Comté;Mathilde Klinguer;21;177;Noirs;Longs;Noirs;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/8/87/Franche-Comt%C3%A9_2017.jpg/revision/latest?cb=20171116195948&path-prefix=fr
2018;7,4;Guadeloupe;Johane Matignon;18;176;Noirs;Mi-longs;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/3/3e/Guadeloupe_2017.jpg/revision/latest?cb=20171116195131&path-prefix=fr
2018;7,4;Guyane;Ruth Briquet;24;174;Noirs;Courts;Noirs;Noire;7.0;0;0;https://static.wikia.nocookie.net/miss/images/6/64/Guyane_2017.jpg/revision/latest?cb=20171116195635&path-prefix=fr
2018;7,4;Île-de-France;Lison Di Martino;18;172;Bruns;Longs;Marrons;Blanche;3.0;0;0;https://static.wikia.nocookie.net/miss/images/9/94/%C3%8Ele-de-France_2017.jpg/revision/latest?cb=20171116195427&path-prefix=fr
2018;7,4;Languedoc-Roussillon;Alizée Rieu;20;176;Blonds;Mi-longs;Marrons;Blanche;8.0;0;0;https://static.wikia.nocookie.net/miss/images/b/be/Languedoc-Roussillon_2017.jpg/revision/latest?cb=20171116193833&path-prefix=fr
2018;7,4;Limousin;Anais Berthomier;19;171;Chatains;Longs;Marrons;Blanche;11.0;0;0;https://static.wikia.nocookie.net/miss/images/c/c4/Limousin_2017.jpg/revision/latest?cb=20171116193931&path-prefix=fr
2018;7,4;Lorraine;Cloé Cirelli;20;171;Blonds;Longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/1/18/Lorraine_2017.jpg/revision/latest?cb=20171116194745&path-prefix=fr
2018;7,4;Martinique;Laure-Anaïs Abidal;21;176;Noirs;Courts;Noirs;Noire;9.0;0;0;https://static.wikia.nocookie.net/miss/images/1/14/Martinique_2017.jpg/revision/latest?cb=20171116200203&path-prefix=fr
2018;7,4;Mayotte;Vanylle Emasse;20;170;Chatains;Mi-longs;Marrons;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/4/41/Mayotte_2017.jpg/revision/latest?cb=20171116195807&path-prefix=fr
2018;7,4;Midi-Pyrénées;Anais Dufillo-Medellel;18;171;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/77/Midi-Pyr%C3%A9n%C3%A9es_2017.jpg/revision/latest?cb=20171116193600&path-prefix=fr
2018;7,4;Nord-Pas-de-Calais;Maëva Coucke;23;176;Roux;Longs;Verts;Blanche;1.0;0;0;https://static.wikia.nocookie.net/miss/images/5/53/Ma%C3%ABva_Coucke.jpg/revision/latest?cb=20181107212429&path-prefix=fr
2018;7,4;Normandie;Alexane Dubourg;20;170;Chatains;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/4/4c/Normandie_2017.jpg/revision/latest?cb=20171116193654&path-prefix=fr
2018;7,4;Nouvelle-Calédonie;Lévina Napoléon;18;172;Bruns;Longs;Verts;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/8/8e/Nouvelle-Cal%C3%A9donie_2017.jpg/revision/latest?cb=20171116200401&path-prefix=fr
2018;7,4;Pays de Loire;Chloé Guémard;20;176;Blonds;Longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/e/ed/Pays_de_Loire_2017.jpg/revision/latest?cb=20171116194613&path-prefix=fr
2018;7,4;Picardie;Paoulina Prylutska;19;171;Bruns;Longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/1/1e/Picardie_2017.jpg/revision/latest?cb=20171116200038&path-prefix=fr
2018;7,4;Poitou-Charentes;Ophélie Forgit;19;171;Blonds;Mi-longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/3a/Poitou-Charentes_2017.jpg/revision/latest?cb=20171116195523&path-prefix=fr
2018;7,4;Provence;Kleofina Pnishi;23;170;Bruns;Longs;Marrons;Blanche;10.0;0;0;https://static.wikia.nocookie.net/miss/images/7/7d/Provence_2017.jpg/revision/latest?cb=20171116193420&path-prefix=fr
2018;7,4;Réunion;Audrey Chane Pao Kan;19;171;Noirs;Longs;Marrons;Métisse;5.0;0;0;https://static.wikia.nocookie.net/miss/images/5/5b/R%C3%A9union_2017.jpg/revision/latest?cb=20171116194237&path-prefix=fr
2018;7,4;Rhône-Alpes;Dalida Benaoudia;24;178;Chatains;Mi-longs;Marrons;Blanche;12.0;0;0;https://static.wikia.nocookie.net/miss/images/1/1f/Rh%C3%B4ne-Alpes_2017.jpg/revision/latest?cb=20171116194836&path-prefix=fr
2018;7,4;Saint-Pierre-et-Miquelon;Heloise Urtizberea;18;180;Roux;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/79/Saint-Pierre-et-Miquelon_2017.jpg/revision/latest?cb=20171116195033&path-prefix=fr
2018;7,4;Tahiti;Turouru Temorere;20;172;Noirs;Mi-longs;Marrons;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/0/09/Tahiti_2017.jpg/revision/latest?cb=20171116200539&path-prefix=fr
2019;7,3;Alsace;Léa Reboul;22;173;Chatains;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/0/0f/Alsace_2018.jpg/revision/latest?cb=20181119202647&path-prefix=fr
2019;7,3;Aquitaine;Carla Bonesso;20;173;Bruns;Longs;Marrons;Blanche;11.0;0;0;https://static.wikia.nocookie.net/miss/images/e/e3/Aquitaine_2018.jpg/revision/latest?cb=20181119202804&path-prefix=fr
2019;7,3;Auvergne;Romane Eichstadt;19;181;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/4/4d/Auvergne_2018.jpg/revision/latest?cb=20181119202940&path-prefix=fr
2019;7,3;Bourgogne;Coline Touret;19;173;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/7b/Bourgogne_2018.jpg/revision/latest?cb=20181119203008&path-prefix=fr
2019;7,3;Bretagne;Emilie Bachellereau;22;180;Blonds;Longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/f/f5/Bretagne_2018.jpg/revision/latest?cb=20181119203045&path-prefix=fr
2019;7,3;Centre-Val-de-Loire;Laurie Derouard;23;176;Bruns;Longs;Marrons;Blanche;;1;0;https://static.wikia.nocookie.net/miss/images/3/3b/Centre-Val-de-Loire_2018.jpg/revision/latest?cb=20181119203139&path-prefix=fr
2019;7,3;Champagne-Ardenne;Paméla Texier;22;170;Blonds;Mi-longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/62/Champagne-Ardenne_2018.jpg/revision/latest?cb=20181119203206&path-prefix=fr
2019;7,3;Corse;Manon Jean-Mistral;18;174;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/5/54/Corse_2018.jpg/revision/latest?cb=20181119203235&path-prefix=fr
2019;7,3;Côte d'Azur;Caroline Perengo;22;171;Bruns;Longs;Marrons;Blanche;12.0;0;0;https://static.wikia.nocookie.net/miss/images/4/45/C%C3%B4te_d%27Azur_2018.jpg/revision/latest?cb=20181119203331&path-prefix=fr
2019;7,3;Franche-Comté;Lauralyne Demesmay;18;180;Chatains;Longs;Verts;Blanche;3.0;0;0;https://static.wikia.nocookie.net/miss/images/c/c5/Franche-Comt%C3%A9_2018.jpg/revision/latest?cb=20181119203403&path-prefix=fr
2019;7,3;Guadeloupe;Ophély Mézino;19;173;Bruns;Mi-longs;Marrons;Blanche;2.0;0;0;https://static.wikia.nocookie.net/miss/images/5/59/Guadeloupe_2018.jpg/revision/latest?cb=20181119203750&path-prefix=fr
2019;7,3;Guyane;Laureline Decocq;18;177;Chatains;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/a/a5/Guyane_2018.jpg/revision/latest?cb=20181119203819&path-prefix=fr
2019;7,3;Île-de-France;Alice Quérette;24;177;Blonds;Longs;Bleus;Blanche;7.0;0;0;https://static.wikia.nocookie.net/miss/images/c/ca/%C3%8Ele-de-France_2018.jpg/revision/latest?cb=20181119203843&path-prefix=fr
2019;7,3;Languedoc-Roussillon;Lola Brengues;18;178;Bruns;Longs;Marrons;Blanche;8.0;0;0;https://static.wikia.nocookie.net/miss/images/7/7e/Languedoc-Roussillon_2018.jpg/revision/latest?cb=20181119203915&path-prefix=fr
2019;7,3;Limousin;Aude Destour;23;177;Bruns;Courts;Marrons;Métisse;5.0;0;0;https://static.wikia.nocookie.net/miss/images/7/7b/Limousin_2018.jpg/revision/latest?cb=20181119203943&path-prefix=fr
2019;7,3;Lorraine;Emma Virtz;21;171;Bruns;Courts;Marrons;Métisse;10.0;0;0;https://static.wikia.nocookie.net/miss/images/e/e4/Lorraine_2018.jpg/revision/latest?cb=20181119204021&path-prefix=fr
2019;7,3;Martinique;Olivia Luscap;18;176;Bruns;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/b/b7/Martinique_2018.jpg/revision/latest?cb=20181119204222&path-prefix=fr
2019;7,3;Mayotte;Ousna Attoumani;20;177;Bruns;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/c/cb/Mayotte_2018.jpg/revision/latest?cb=20181119204819&path-prefix=fr
2019;7,3;Midi-Pyrénées;Axelle Breil;20;177;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/9/90/Midi-Pyr%C3%A9n%C3%A9es_2018.jpg/revision/latest?cb=20181119204854&path-prefix=fr
2019;7,3;Nord-Pas-de-Calais;Annabelle Varane;19;181;Bruns;Courts;Marrons;Noire;9.0;0;0;https://static.wikia.nocookie.net/miss/images/8/8a/Nord-Pas-de-Calais_2018.jpg/revision/latest?cb=20181119204948&path-prefix=fr
2019;7,3;Normandie;Anaëlle Chrétien;21;182;Blonds;Courts;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/9/9e/Normandie_2018.jpg/revision/latest?cb=20181119205028&path-prefix=fr
2019;7,3;Nouvelle-Calédonie;Amandine Chabrier;19;171;Bruns;Longs;Marrons;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/a/a2/Nouvelle-Cal%C3%A9donie_2018.jpg/revision/latest?cb=20181119205058&path-prefix=fr
2019;7,3;Pays de la Loire;Diane Le Roux;22;183;Noirs;Mi-longs;Noirs;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/b/b6/Pays_de_la_Loire_2018.jpg/revision/latest?cb=20181119205122&path-prefix=fr
2019;7,3;Picardie;Assia Kerim;22;170;Noirs;Courts;Noirs;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/79/Picardie_2018.jpg/revision/latest?cb=20181119205150&path-prefix=fr
2019;7,3;Poitou-Charentes;Marion Sokolik;23;174;Blonds;Mi-longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/b/b8/Poitou-Charentes_2018.jpg/revision/latest?cb=20181119205218&path-prefix=fr
2019;7,3;Provence;Wynona Gueraini;19;174;Blonds;Courts;Bleus;Blanche;6.0;0;0;https://static.wikia.nocookie.net/miss/images/9/97/Provence_2018.jpg/revision/latest?cb=20181119205306&path-prefix=fr
2019;7,3;Réunion;Morgane Soucramanien;18;174;Noirs;Longs;Marrons;Métisse;4.0;0;0;https://static.wikia.nocookie.net/miss/images/f/f2/R%C3%A9union_2018.jpg/revision/latest?cb=20181119205352&path-prefix=fr
2019;7,3;Rhône-Alpes;Pauline Ianiro;19;179;Bruns;Courts;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/b/bf/Rh%C3%B4ne-Alpes_2018.jpg/revision/latest?cb=20181119205440&path-prefix=fr
2019;7,3;Saint-Martin Saint-Barthélemy;Allisson Georges;18;172;Noirs;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/a/ac/Saint-Martin_Saint-Barth%C3%A9lemy_2018.jpg/revision/latest?cb=20181119205512&path-prefix=fr
2019;7,3;Tahiti;Vaimalama Chaves;23;178;Bruns;Longs;Bleus;Métisse;1.0;0;0;https://static.wikia.nocookie.net/miss/images/2/28/Vaimalama_Chaves.jpg/revision/latest?cb=20190209103511&path-prefix=fr
2020;6,9;Alsace;Laura Theodori;23;171;Bruns;Longs;Marrons;Blanche;8.0;0;0;https://static.wikia.nocookie.net/miss/images/e/e8/Alsace_2019.jpg/revision/latest?cb=20191116082750&path-prefix=fr
2020;6,9;Aquitaine;Justine Delmas;21;177;Bruns;Longs;Marrons;Blanche;14.0;0;0;https://static.wikia.nocookie.net/miss/images/2/22/Aquitaine_2019.jpg/revision/latest?cb=20191116083112&path-prefix=fr
2020;6,9;Auvergne;Meïssa Ameur;21;186;Noirs;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/39/Auvergne_2019.jpg/revision/latest?cb=20191116083322&path-prefix=fr
2020;6,9;Bourgogne;Sophie Diry;21;176;Bruns;Mi-longs;Marrons;Blanche;4.0;0;0;https://static.wikia.nocookie.net/miss/images/3/3c/Bourgogne_2019.jpg/revision/latest?cb=20191116083414&path-prefix=fr
2020;6,9;Bretagne;Romane Edern;24;173;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/4/47/Bretagne_2019.jpg/revision/latest?cb=20191116083603&path-prefix=fr
2020;6,9;Centre-Val-de-Loire;Jade Simon-Abadie;22;173;Blonds;Longs;Bleus;Blanche;15.0;0;0;https://static.wikia.nocookie.net/miss/images/6/6b/Centre-Val-de-Loire_2019.jpg/revision/latest?cb=20191116083707&path-prefix=fr
2020;6,9;Champagne-Ardenne;Lucille Moine;18;173;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/3a/Champagne-Ardenne_2019.jpg/revision/latest?cb=20191116083754&path-prefix=fr
2020;6,9;Corse;Alixia Cauro;20;177;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/3c/Corse_2019.jpg/revision/latest?cb=20191116083836&path-prefix=fr
2020;6,9;Côte d'Azur;Manelle Souahlia;18;172;Chatains;Longs;Bleus;Blanche;5.0;0;0;https://static.wikia.nocookie.net/miss/images/f/fe/C%C3%B4te_d%27Azur_2019.jpg/revision/latest?cb=20191116084210&path-prefix=fr
2020;6,9;Franche-Comté;Solène Bernardin;23;176;Chatains;Longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/c/ce/Franche-Comt%C3%A9_2019.jpg/revision/latest?cb=20191116084526&path-prefix=fr
2020;6,9;Guadeloupe;Clémence Botino;22;174;Noirs;Longs;Marrons;Métisse;1.0;1;0;https://static.wikia.nocookie.net/miss/images/2/29/Guadeloupe_2019.jpg/revision/latest?cb=20191116084646&path-prefix=fr
2020;6,9;Guyane;Dariana Abé;21;173;Noirs;Mi-longs;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/5/57/Guyane_2019.jpg/revision/latest?cb=20191116084729&path-prefix=fr
2020;6,9;Île-de-France;Evelyne de Larichaudy;23;172;Bruns;Mi-longs;Noirs;Blanche;13.0;0;0;https://static.wikia.nocookie.net/miss/images/5/59/%C3%8Ele-de-France_2019.jpg/revision/latest?cb=20191116084828&path-prefix=fr
2020;6,9;Languedoc-Roussillon;Lucie Caussanel;18;180;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/a/a8/Languedoc-Roussillon_2019.jpg/revision/latest?cb=20191116084923&path-prefix=fr
2020;6,9;Limousin;Alison Salapic;22;172;Bruns;Longs;Bleus;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/9/97/Limousin_2019.jpg/revision/latest?cb=20191116084953&path-prefix=fr
2020;6,9;Lorraine;Ilona Robelin;17;178;Blonds;Mi-longs;Gris;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/78/Lorraine_2019.jpg/revision/latest?cb=20191116085019&path-prefix=fr
2020;6,9;Martinique;Ambre Bozza;21;175;Bruns;Mi-longs;Marrons;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/a/ac/Martinique_2019.jpg/revision/latest?cb=20191116085100&path-prefix=fr
2020;6,9;Mayotte;Eva Labourdère;19;175;Bruns;Mi-longs;Marrons;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/c/c1/Mayotte_2019.jpg/revision/latest?cb=20191116085129&path-prefix=fr
2020;6,9;Midi-Pyrénées;Andréa Magalhaes;21;172;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/e/e9/Midi-Pyr%C3%A9n%C3%A9es_2019.jpg/revision/latest?cb=20191116085151&path-prefix=fr
2020;6,9;Nord-Pas-de-Calais;Florentine Somers;19;177;Blonds;Courts;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/8/83/Nord-Pas-de-Calais_2019.jpg/revision/latest?cb=20191116085222&path-prefix=fr
2020;6,9;Normandie;Marine Clautour;21;172;Roux;Mi-longs;Bleus;Blanche;6.0;0;0;https://static.wikia.nocookie.net/miss/images/a/a9/Normandie_2019.jpg/revision/latest?cb=20191116085247&path-prefix=fr
2020;6,9;Nouvelle-Calédonie;Anaïs Toven;18;170;Bruns;Longs;Marrons;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/d/d7/Nouvelle-Cal%C3%A9donie_2019.jpg/revision/latest?cb=20191116085323&path-prefix=fr
2020;6,9;Pays de la Loire;Yvana Cartaud;18;173;Bruns;Longs;Marrons;Blanche;7.0;0;0;https://static.wikia.nocookie.net/miss/images/8/8c/Pays_de_la_Loire_2019.jpg/revision/latest?cb=20191116085346&path-prefix=fr
2020;6,9;Picardie;Morgane Fradon;20;174;Bruns;Mi-longs;Marrons;Métisse;9.0;0;0;https://static.wikia.nocookie.net/miss/images/0/03/Picardie_2019.jpg/revision/latest?cb=20191116085414&path-prefix=fr
2020;6,9;Poitou-Charentes;Andréa Galland;19;172;Blonds;Longs;Marrons;Blanche;10.0;0;0;https://static.wikia.nocookie.net/miss/images/5/54/Poitou-Charentes_2019.jpg/revision/latest?cb=20191116085502&path-prefix=fr
2020;6,9;Provence;Lou Ruat;18;171;Blonds;Mi-longs;Bleus;Blanche;2.0;0;0;https://static.wikia.nocookie.net/miss/images/4/48/Provence_2019.jpg/revision/latest?cb=20191116085536&path-prefix=fr
2020;6,9;Réunion;Morgane Lebon;21;176;Bruns;Longs;Gris;Blanche;12.0;0;0;https://static.wikia.nocookie.net/miss/images/2/2e/R%C3%A9union_2019.jpg/revision/latest?cb=20191116085607&path-prefix=fr
2020;6,9;Rhône-Alpes;Chloé Prost;20;177;Bruns;Longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/e/ed/Rh%C3%B4ne-Alpes_2019.jpg/revision/latest?cb=20191116085631&path-prefix=fr
2020;6,9;Saint-Martin Saint-Barthélemy;Layla Berry;20;175;Bruns;Mi-longs;Marrons;Métisse;11.0;0;0;https://static.wikia.nocookie.net/miss/images/b/ba/Saint-Martin_Saint-Barth%C3%A9lemy_2019.jpg/revision/latest?cb=20191116085702&path-prefix=fr
2020;6,9;Tahiti;Matahari Bousquet;22;180;Bruns;Mi-longs;Marrons;Blanche;3.0;0;0;https://static.wikia.nocookie.net/miss/images/2/2f/Tahiti_2019.jpg/revision/latest?cb=20191116085729&path-prefix=fr
2021;10,4;Alsace;Aurélie Roux;24;172;Chatains;Courts;Gris;Métisse;4.0;0;0;https://static.wikia.nocookie.net/miss/images/0/0a/Alsace_2020.jpg/revision/latest?cb=20201130213002&path-prefix=fr
2021;10,4;Aquitaine;Leïla Veslard;18;177;Bruns;Mi-longs;Noirs;Blanche;11.0;0;0;https://static.wikia.nocookie.net/miss/images/1/1f/Aquitaine_2020.jpg/revision/latest?cb=20201130213319&path-prefix=fr
2021;10,4;Auvergne;Géromine Prique;21;171;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/6b/Auvergne_2020.jpg/revision/latest?cb=20201130213557&path-prefix=fr
2021;10,4;Bourgogne;Lou-Anne Lorphelin;23;171;Bruns;Mi-longs;Bleus;Blanche;5.0;1;0;https://static.wikia.nocookie.net/miss/images/4/45/Bourgogne_2020.jpg/revision/latest?cb=20201130215900&path-prefix=fr
2021;10,4;Bretagne;Julie Foricher;23;178;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/c/ca/Bretagne_2020.jpg/revision/latest?cb=20201130220041&path-prefix=fr
2021;10,4;Centre-Val-de-Loire;Cloé Delavalle;23;171;Chatains;Mi-longs;Marrons;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/3/33/Centre-Val-de-Loire_2020.jpg/revision/latest?cb=20201130221338&path-prefix=fr
2021;10,4;Champagne-Ardenne;Gwenegann Saillard;21;170;Bruns;Mi-longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/9/9d/Champagne-Ardenne_2020.jpg/revision/latest?cb=20201130221439&path-prefix=fr
2021;10,4;Corse;Noémie Leca;20;178;Blonds;Mi-longs;Marrons;Blanche;12.0;0;0;https://static.wikia.nocookie.net/miss/images/0/02/Corse_2020.jpg/revision/latest?cb=20201130221530&path-prefix=fr
2021;10,4;Côte d'Azur;Lara Gautier;22;173;Bruns;Mi-longs;Gris;Blanche;3.0;0;0;https://static.wikia.nocookie.net/miss/images/9/9d/C%C3%B4te_d%27Azur_2020.jpg/revision/latest?cb=20201130221622&path-prefix=fr
2021;10,4;Franche-Comté;Coralie Gandelin;23;172;Chatains;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/69/Franche-Comt%C3%A9_2020.jpg/revision/latest?cb=20201130221723&path-prefix=fr
2021;10,4;Guadeloupe;Kenza Andreze-Louison;20;175;Noirs;Mi-longs;Noirs;Noire;8.0;0;0;https://static.wikia.nocookie.net/miss/images/3/33/Guadeloupe_2020.jpg/revision/latest?cb=20201130221814&path-prefix=fr
